Overall_Rating,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Inflight Entertainment,Wifi & Connectivity,Value For Money,Recommended
1.9807796478271484,2.1203079223632812,2.781773090362549,1.0007575750350952,2.376047372817993,3.601984977722168,3.1031808853149414,2.6537482738494873,0.0
4.316818714141846,3.1068153381347656,3.6816182136535645,1.0527571439743042,3.5489020347595215,3.341817855834961,3.6509666442871094,3.331639289855957,0.0
2.2089834213256836,2.3134403228759766,1.7190223932266235,1.8110904693603516,2.4576549530029297,2.5207595825195312,2.604351043701172,3.2382614612579346,0.0
3.063079833984375,2.26602840423584,1.911207914352417,3.1688477993011475,2.1984336376190186,2.011892557144165,2.6314592361450195,2.8030173778533936,0.0
5.198492527008057,3.9145584106445312,2.9197545051574707,3.1749939918518066,3.0452077388763428,3.8647990226745605,2.8588294982910156,2.9470348358154297,0.0
5.900334358215332,2.08975887298584,2.899921417236328,2.0882010459899902,3.352062225341797,3.507079601287842,3.410414218902588,3.459674835205078,0.0
6.036645889282227,2.3362998962402344,3.530059337615967,1.0340484380722046,3.6968941688537598,3.653169631958008,2.945678234100342,3.630786895751953,0.0
5.934737682342529,2.0874409675598145,3.255666732788086,2.304769515991211,3.4457077980041504,3.3120079040527344,2.9346976280212402,3.7963037490844727,0.0
3.412290096282959,2.404038429260254,3.0588369369506836,1.2388763427734375,2.750084638595581,2.60884690284729,2.162978172302246,2.5716757774353027,0.0
3.086906909942627,2.3855323791503906,2.462956666946411,1.560097575187683,2.488194227218628,2.6752443313598633,1.9530137777328491,2.4637112617492676,0.0
2.771589994430542,2.7164363861083984,3.9396133422851562,1.7164037227630615,3.180880308151245,3.618925094604492,2.0047683715820312,2.6914873123168945,0.0
4.579855918884277,2.3771533966064453,4.318799018859863,1.8381907939910889,3.966583251953125,3.8471484184265137,2.741945743560791,3.6870968341827393,0.0
3.0576887130737305,4.581029415130615,2.8563766479492188,5.420677661895752,3.1845154762268066,4.265210151672363,3.614645004272461,3.0588607788085938,0.0
3.3372464179992676,2.255730152130127,2.3313567638397217,1.2448785305023193,2.2036361694335938,2.600094795227051,2.572098731994629,2.001401424407959,0.0
3.755314350128174,2.940946578979492,3.8855104446411133,2.2361624240875244,3.6826720237731934,3.5129575729370117,3.032472610473633,3.10300874710083,0.0
2.133512020111084,3.270340919494629,3.583287239074707,1.260459303855896,3.4796242713928223,2.9517288208007812,2.566549301147461,2.563582181930542,0.0
2.1474967002868652,1.6504589319229126,1.9692033529281616,1.4209620952606201,1.5808238983154297,1.6313514709472656,1.8282727003097534,1.7129266262054443,0.0
1.1213340759277344,3.5076236724853516,2.725027084350586,2.2423415184020996,2.7314183712005615,3.4449214935302734,2.750300884246826,2.492558479309082,0.0
4.731051445007324,2.4116225242614746,1.5404781103134155,1.89748215675354,2.5076191425323486,2.5141258239746094,2.631775379180908,3.48591685295105,0.0
2.1669178009033203,2.3976011276245117,2.344017505645752,2.100292205810547,2.3342535495758057,2.8708205223083496,2.260756015777588,2.4875845909118652,0.0
1.3900642395019531,1.819823145866394,3.01947021484375,1.9911702871322632,2.4191298484802246,2.5687878131866455,1.7403582334518433,2.2456552982330322,0.0
3.6186580657958984,3.287095546722412,2.9070816040039062,1.6114041805267334,2.6193113327026367,3.0408244132995605,2.7576117515563965,2.5145535469055176,0.0
1.2289669513702393,3.2120790481567383,3.317875862121582,1.5336601734161377,2.948760747909546,3.9373960494995117,3.6758360862731934,3.481755256652832,0.0
1.5845510959625244,2.947632312774658,2.5140719413757324,1.8639822006225586,2.309248208999634,3.4255166053771973,2.554654121398926,2.3746085166931152,0.0
1.8750075101852417,2.0946578979492188,2.7546725273132324,2.364739418029785,2.3371949195861816,3.1140317916870117,2.8568811416625977,2.372097969055176,0.0
2.594761848449707,2.498971462249756,2.485995054244995,2.8823792934417725,3.050018310546875,3.147374153137207,2.8988780975341797,3.5416574478149414,0.0
3.3701870441436768,2.460875988006592,2.6073803901672363,1.7406190633773804,2.1857717037200928,2.632619619369507,1.9563626050949097,2.0311505794525146,0.0
2.677802085876465,3.542377471923828,3.2649316787719727,1.7433202266693115,3.1980035305023193,3.2861580848693848,2.7568254470825195,2.585684061050415,0.0
3.6553142070770264,2.3897228240966797,2.7262520790100098,1.9472795724868774,3.135438919067383,3.2793731689453125,3.483867645263672,3.6646225452423096,0.0
2.534374713897705,1.5626133680343628,1.5848321914672852,1.2686495780944824,1.404116153717041,1.620520830154419,1.8808058500289917,1.6857919692993164,0.0
3.4534554481506348,2.1885952949523926,1.666163682937622,1.7209076881408691,1.754845142364502,2.4153995513916016,1.9925967454910278,1.9879379272460938,0.0
1.0989195108413696,2.068385124206543,3.089172840118408,1.1998498439788818,2.362321376800537,3.3535399436950684,2.612288475036621,2.777268171310425,0.0
1.196770191192627,2.3014583587646484,3.2468204498291016,1.6579269170761108,2.677647352218628,3.4982352256774902,2.7844061851501465,2.6146044731140137,0.0
1.9086356163024902,2.297710418701172,1.889699101448059,1.9679219722747803,2.5503432750701904,3.4541754722595215,3.0120739936828613,3.3114898204803467,0.0
1.7242519855499268,2.7275543212890625,3.026398181915283,3.0479636192321777,3.5265135765075684,3.4214529991149902,3.071129322052002,3.6501781940460205,0.0
3.757871627807617,2.732266902923584,3.8644285202026367,2.0144946575164795,3.3996763229370117,4.066592693328857,3.517350196838379,3.4743382930755615,0.0
1.2736327648162842,1.7716845273971558,2.6288328170776367,1.4203745126724243,1.9395592212677002,2.7770090103149414,2.2435550689697266,2.1176655292510986,0.0
2.3891713619232178,4.331644058227539,3.3742432594299316,2.2597718238830566,3.6655020713806152,3.8349246978759766,3.518990993499756,3.1491618156433105,0.0
1.8725841045379639,3.0357651710510254,2.833421230316162,1.5648736953735352,3.01011061668396,2.5209972858428955,2.603330612182617,2.3412256240844727,0.0
3.6023166179656982,2.8934593200683594,3.240629196166992,3.1520042419433594,3.342383861541748,3.8413124084472656,3.24342679977417,2.874181032180786,0.0
3.385721445083618,1.7845603227615356,1.8454324007034302,1.0055150985717773,1.723944902420044,1.5643856525421143,1.589458703994751,1.641557216644287,0.0
1.7016454935073853,2.486666679382324,3.252450942993164,1.7090445756912231,2.8029656410217285,2.5770161151885986,2.494300365447998,2.697648048400879,0.0
2.1803336143493652,2.257955551147461,2.3282618522644043,1.5163662433624268,2.4790284633636475,2.014920473098755,2.3011608123779297,2.2832515239715576,0.0
3.9224038124084473,2.376049041748047,2.733675956726074,1.8516758680343628,3.182983636856079,2.8086719512939453,2.828029155731201,2.8743791580200195,0.0
1.7853134870529175,2.8634538650512695,4.115446090698242,2.0272016525268555,3.634150981903076,3.48289155960083,3.1684017181396484,3.433743953704834,0.0
3.9232895374298096,2.264071464538574,1.0993505716323853,2.0531771183013916,1.921875,1.7663495540618896,1.915997862815857,2.263498306274414,0.0
1.1329772472381592,1.7888809442520142,2.9799795150756836,1.1611727476119995,2.6838395595550537,3.044182777404785,2.5235586166381836,3.370252847671509,0.0
2.273348808288574,2.859370231628418,2.861884117126465,2.6880128383636475,2.326836347579956,3.1564531326293945,3.1540794372558594,2.7905046939849854,0.0
2.2808380126953125,3.099350929260254,1.9911303520202637,2.1947882175445557,2.466836452484131,2.573338270187378,2.6188712120056152,2.3536815643310547,0.0
2.7572574615478516,3.217498779296875,4.017032623291016,2.2833187580108643,3.5696024894714355,4.04913330078125,3.461057662963867,3.527099132537842,0.0
3.4901673793792725,3.079434394836426,3.3506717681884766,1.0765098333358765,3.2518575191497803,4.029196262359619,3.69039249420166,3.254991292953491,0.0
2.192223072052002,2.0603857040405273,2.4541401863098145,1.2480902671813965,1.9809136390686035,3.2284493446350098,2.744797706604004,2.346992015838623,0.0
1.3693909645080566,2.3010764122009277,2.1199183464050293,2.551697254180908,1.842879295349121,2.9040584564208984,2.580720901489258,2.103790760040283,0.0
1.4465289115905762,1.978831171989441,3.7051873207092285,2.4328689575195312,2.749633312225342,2.901916742324829,2.185530185699463,2.7116541862487793,0.0
1.0695937871932983,2.6442885398864746,2.8943238258361816,1.7630751132965088,2.6650428771972656,2.880992889404297,2.6829614639282227,2.6828434467315674,0.0
2.9176816940307617,2.909480094909668,3.4461989402770996,1.377558708190918,2.86216139793396,3.1811819076538086,2.3741602897644043,2.381425619125366,0.0
2.248795509338379,2.3398380279541016,2.8124828338623047,1.9317432641983032,3.022934913635254,2.843153953552246,2.1685256958007812,2.894216537475586,0.0
4.426429748535156,1.8567596673965454,1.7978991270065308,1.569348931312561,1.6747305393218994,1.6538054943084717,1.233099102973938,1.6673471927642822,0.0
3.0004961490631104,1.4824355840682983,2.0681333541870117,1.4367233514785767,1.7999217510223389,1.9707167148590088,1.887161374092102,2.2948248386383057,0.0
3.862548828125,2.5870680809020996,2.7830662727355957,1.9667139053344727,2.8025200366973877,2.7247421741485596,2.321819305419922,2.5807676315307617,0.0
2.412356376647949,2.6864686012268066,2.120633363723755,2.15446138381958,2.4378206729888916,3.2773427963256836,2.9004626274108887,3.1308577060699463,0.0
4.698612213134766,1.9410113096237183,3.1625099182128906,2.7474117279052734,1.9639520645141602,2.895894765853882,2.6019182205200195,2.037335157394409,0.0
2.2985341548919678,2.111698627471924,2.2621874809265137,1.8287303447723389,1.952965497970581,3.533621311187744,2.922158718109131,2.6565768718719482,0.0
1.7478368282318115,3.381589889526367,2.9864020347595215,2.6164753437042236,2.8891215324401855,3.7121129035949707,2.8633227348327637,2.925185203552246,0.0
2.3071842193603516,3.242125988006592,3.3727517127990723,2.645115852355957,3.0121243000030518,4.641216278076172,3.7349867820739746,3.2788619995117188,0.0
1.3533164262771606,2.2450509071350098,3.9528098106384277,1.973658561706543,3.4183239936828613,2.9539294242858887,2.550253391265869,3.037475109100342,0.0
1.9823627471923828,2.4499869346618652,3.330226421356201,1.6386033296585083,2.9789466857910156,2.6612935066223145,2.299628734588623,2.340780258178711,0.0
3.1865954399108887,2.6016931533813477,4.096918106079102,1.2423192262649536,3.134359836578369,3.156857490539551,2.204699993133545,2.5986790657043457,0.0
3.422337532043457,2.056852340698242,2.6345367431640625,2.3137047290802,2.066176414489746,2.66768217086792,2.407135009765625,2.329399347305298,0.0
2.481631278991699,2.4205069541931152,2.874013900756836,1.62208890914917,2.4879603385925293,2.3423445224761963,2.0922608375549316,2.438227653503418,0.0
5.26717472076416,3.3044357299804688,3.3423004150390625,1.8403582572937012,3.3696646690368652,3.4948816299438477,2.656979560852051,2.915062189102173,0.0
7.332629203796387,3.116086959838867,3.9944090843200684,3.1606504917144775,4.252367973327637,5.190001010894775,5.076725482940674,4.944245338439941,0.0
1.2854487895965576,2.4141945838928223,2.756633758544922,1.1011624336242676,1.8611476421356201,3.3084259033203125,2.998002529144287,2.187058925628662,0.0
1.7486753463745117,1.8062483072280884,1.4296338558197021,1.5489187240600586,1.6478044986724854,1.9649341106414795,1.94806969165802,1.899332046508789,0.0
3.3842990398406982,2.390410900115967,1.3113794326782227,1.4085278511047363,1.6670286655426025,2.0215036869049072,1.9015504121780396,1.7880425453186035,0.0
1.2668843269348145,2.5629191398620605,2.893433094024658,2.3730406761169434,2.740137815475464,2.6019952297210693,2.1691088676452637,2.348066568374634,0.0
1.6750861406326294,3.492919921875,2.0276260375976562,3.526153564453125,2.735323190689087,3.178856372833252,2.9126954078674316,2.533125162124634,0.0
3.338059186935425,2.722966194152832,4.232443809509277,2.829179525375366,3.0234086513519287,4.126222610473633,2.9791789054870605,2.6873302459716797,0.0
4.016854286193848,3.9730758666992188,4.690602779388428,4.862798690795898,4.894439697265625,4.540064811706543,4.284043312072754,4.5863037109375,0.0
1.256279706954956,3.001741409301758,3.244637966156006,2.6139214038848877,3.0745270252227783,3.15224027633667,2.9690213203430176,2.6422109603881836,0.0
3.694718599319458,2.7492942810058594,2.971625804901123,3.1431398391723633,2.5006911754608154,2.9197521209716797,2.2927045822143555,2.1658246517181396,0.0
1.968471646308899,5.293766498565674,3.402247905731201,4.797934055328369,4.796395778656006,4.823958873748779,4.662755489349365,4.898873329162598,0.0
1.3214303255081177,2.080878734588623,3.2072625160217285,2.195420265197754,2.682260751724243,2.6755282878875732,2.185875415802002,2.6189985275268555,0.0
1.358427882194519,2.2885255813598633,1.6495082378387451,1.4998728036880493,2.141249895095825,1.7357444763183594,1.9823580980300903,2.039975881576538,0.0
3.22385835647583,2.0087223052978516,4.094239234924316,1.4530245065689087,2.68219256401062,2.8471791744232178,2.4656262397766113,2.671433687210083,0.0
1.5704970359802246,2.3392224311828613,2.6360268592834473,1.4873782396316528,2.544959783554077,2.5003440380096436,2.4802751541137695,2.2144434452056885,0.0
1.796814203262329,2.5687851905822754,4.2085981369018555,1.5482409000396729,3.4501848220825195,3.4350500106811523,2.8874659538269043,2.8846964836120605,0.0
4.09166145324707,3.431849956512451,4.4763360023498535,2.47940993309021,3.7031030654907227,3.7672576904296875,3.3098878860473633,2.976917266845703,0.0
3.574648380279541,1.1792207956314087,1.6377301216125488,1.493300437927246,1.0,1.3346614837646484,1.0,1.0,0.0
3.025958299636841,2.4666619300842285,2.284954786300659,2.3343427181243896,2.670792818069458,2.7166478633880615,2.7176132202148438,2.9989259243011475,0.0
7.567736625671387,2.830049991607666,3.0345492362976074,3.9473209381103516,3.949354648590088,4.093048572540283,3.971464157104492,3.67584490776062,0.0
3.979221820831299,2.8377819061279297,4.85809850692749,1.449569582939148,3.6185851097106934,4.960416793823242,3.6557488441467285,3.440511465072632,0.0
1.7766406536102295,3.6948647499084473,4.770099639892578,3.6240086555480957,3.716709613800049,5.598915100097656,3.957724094390869,3.6278774738311768,0.0
1.1046513319015503,1.9530075788497925,2.4250402450561523,1.7811691761016846,2.2413530349731445,3.25993013381958,2.9428534507751465,2.7218971252441406,0.0
1.6314358711242676,2.38527250289917,2.1571242809295654,3.189890146255493,2.6833364963531494,2.2213892936706543,2.7383275032043457,3.062480926513672,0.0
2.4275240898132324,2.895449161529541,1.98146390914917,4.582759857177734,2.3945908546447754,2.3939108848571777,2.799375534057617,3.1485049724578857,0.0
1.8751245737075806,1.6820696592330933,1.9898364543914795,2.049870252609253,2.2009217739105225,1.9086635112762451,2.396207332611084,2.3819944858551025,0.0
1.3699676990509033,2.9921674728393555,2.722710609436035,1.6179085969924927,2.8815908432006836,3.0876717567443848,2.719322681427002,2.788801908493042,0.0
2.190946578979492,1.267345905303955,2.0675106048583984,1.3195253610610962,1.9844086170196533,1.7771496772766113,1.8358820676803589,2.377091884613037,0.0
2.98565673828125,2.553529739379883,2.7698516845703125,2.922863245010376,2.489081382751465,2.6918532848358154,2.8381567001342773,2.6041452884674072,0.0
3.253072500228882,3.0621089935302734,2.064009189605713,1.6436082124710083,2.8187098503112793,2.9779744148254395,2.416487693786621,3.1412265300750732,0.0
1.3695098161697388,2.1740236282348633,2.430361747741699,1.4862568378448486,2.4777727127075195,2.197622537612915,2.2027626037597656,2.5162532329559326,0.0
1.4855332374572754,2.8154120445251465,1.9451473951339722,2.375541925430298,2.656545877456665,2.2254884243011475,2.718400001525879,2.334315538406372,0.0
1.890944480895996,3.240508556365967,3.816422462463379,1.2090685367584229,3.8814659118652344,3.2856955528259277,2.594592571258545,2.8939669132232666,0.0
1.355133056640625,2.443838596343994,1.9891226291656494,1.796696662902832,2.2966818809509277,3.068002700805664,2.548985004425049,2.7015459537506104,0.0
1.8786118030548096,2.2492575645446777,2.111576557159424,1.7563979625701904,2.248687982559204,3.065640926361084,2.655824661254883,2.5691847801208496,0.0
3.1914243698120117,2.8765344619750977,3.2139711380004883,1.338327169418335,3.2037763595581055,2.939108371734619,2.204590320587158,2.9308907985687256,0.0
1.6327241659164429,3.880746364593506,2.1842756271362305,1.937321662902832,2.8526763916015625,2.632857322692871,2.9545679092407227,2.631178140640259,0.0
1.1778401136398315,1.5872820615768433,1.1564630270004272,1.4193836450576782,1.931755542755127,2.315584659576416,2.230140209197998,2.50356125831604,0.0
1.02828049659729,2.187504291534424,3.4731388092041016,1.5061380863189697,3.067591905593872,3.915480136871338,2.8916263580322266,3.4437403678894043,0.0
4.30058479309082,3.3918943405151367,3.565366744995117,1.7242794036865234,3.666378974914551,3.6020445823669434,3.381422996520996,3.664036989212036,0.0
5.072039604187012,2.9666566848754883,3.619589328765869,3.043543577194214,2.961867570877075,3.2644481658935547,3.0752954483032227,2.7649848461151123,0.0
2.9700875282287598,2.470911979675293,3.508108139038086,1.2471623420715332,2.439807891845703,3.304692268371582,2.104555606842041,2.1002261638641357,0.0
2.23854398727417,2.344151020050049,3.659911632537842,1.550966501235962,3.3672542572021484,2.670077085494995,2.5765676498413086,3.0184507369995117,0.0
2.1476612091064453,2.4854540824890137,2.6321372985839844,1.177409052848816,2.435960054397583,2.7170932292938232,2.4108471870422363,2.2974724769592285,0.0
2.9606857299804688,3.499061107635498,3.2472448348999023,1.8176820278167725,3.094877004623413,3.6202473640441895,2.8207626342773438,2.5667030811309814,0.0
4.09676456451416,2.3430428504943848,2.3290176391601562,2.4772942066192627,1.8355159759521484,2.593125104904175,2.471200466156006,2.1292612552642822,0.0
2.7179033756256104,2.820797920227051,3.856570243835449,2.0500094890594482,3.62052583694458,3.567969799041748,2.9505977630615234,3.217742681503296,0.0
5.037688732147217,3.489739418029785,5.105916500091553,1.0731472969055176,4.737188816070557,4.243669033050537,3.602482318878174,4.1559343338012695,0.0
2.805464267730713,2.6238903999328613,2.7265472412109375,2.7575323581695557,2.883727788925171,3.363640785217285,3.0422120094299316,3.457929849624634,0.0
2.1365365982055664,2.380270004272461,2.6653881072998047,1.6412484645843506,2.310312032699585,2.751760244369507,2.375554084777832,2.19749116897583,0.0
1.5904088020324707,2.2366561889648438,2.8269362449645996,1.5090950727462769,2.6981704235076904,2.472101926803589,2.004385471343994,2.7001211643218994,0.0
3.5296707153320312,1.981188178062439,3.879772663116455,1.786041021347046,2.663940906524658,2.603921890258789,2.073856830596924,2.2018935680389404,0.0
1.287188172340393,2.69553279876709,1.6346877813339233,2.1447222232818604,2.3068594932556152,2.01157808303833,2.8848071098327637,2.1715261936187744,0.0
4.460855484008789,2.425673484802246,3.856846332550049,3.1764605045318604,2.4712798595428467,3.6349129676818848,3.2784271240234375,2.3353497982025146,0.0
2.2987937927246094,3.0485806465148926,3.2909951210021973,2.9412684440612793,2.8231043815612793,3.688168525695801,3.0408778190612793,2.7771658897399902,0.0
3.0271646976470947,1.6608978509902954,2.5443310737609863,1.937706708908081,2.5729176998138428,3.214611053466797,2.8164567947387695,3.401172399520874,0.0
3.108893632888794,2.7542285919189453,2.9715628623962402,3.5891575813293457,3.4000072479248047,3.15181827545166,3.275554656982422,4.065219402313232,0.0
2.7634809017181396,2.7905712127685547,2.771307945251465,2.656984567642212,3.496133327484131,4.146531105041504,3.5956850051879883,3.8091249465942383,0.0
3.193845510482788,2.1680870056152344,1.5434647798538208,1.065798282623291,1.6764860153198242,2.126469850540161,1.8851441144943237,1.9396061897277832,0.0
3.1039085388183594,2.763705253601074,2.935059070587158,2.0032596588134766,2.896702527999878,2.6677165031433105,2.8269782066345215,2.942272663116455,0.0
2.0849552154541016,2.732585906982422,3.8955016136169434,1.8712868690490723,2.926929235458374,4.114455699920654,3.1980338096618652,2.815847396850586,0.0
2.8071727752685547,2.4249744415283203,2.7595529556274414,2.3688957691192627,2.3633768558502197,3.504943370819092,2.624511241912842,2.7024154663085938,0.0
2.1516857147216797,2.034575939178467,2.742508888244629,1.619596004486084,2.6605966091156006,2.8713631629943848,2.6749773025512695,3.040539026260376,0.0
3.448681116104126,1.7712916135787964,2.2380528450012207,2.2954821586608887,1.890932321548462,2.4244489669799805,2.31229829788208,1.9190762042999268,0.0
2.217050075531006,1.9629915952682495,1.843247413635254,2.1874279975891113,2.261889934539795,2.3701937198638916,2.3572654724121094,2.7657973766326904,0.0
3.641641616821289,1.8287864923477173,2.7848668098449707,1.285028338432312,2.884648323059082,3.409067153930664,2.7549571990966797,3.633681297302246,0.0
1.0330827236175537,2.184450149536133,2.5975003242492676,1.917978286743164,2.758810043334961,2.3000123500823975,2.2282395362854004,2.6073052883148193,0.0
5.5846266746521,2.5230002403259277,2.6141114234924316,2.3797268867492676,2.4103057384490967,2.9247162342071533,2.4715962409973145,2.51597261428833,0.0
3.7742159366607666,2.8230652809143066,2.6774168014526367,1.7972954511642456,2.787627696990967,3.2379889488220215,3.000765323638916,2.6716978549957275,0.0
2.6368889808654785,2.828437328338623,1.7327033281326294,2.199070930480957,2.4244368076324463,2.353792190551758,2.5431160926818848,2.7213592529296875,0.0
1.9535499811172485,3.3481082916259766,2.8744778633117676,3.15236234664917,2.953723907470703,2.9745731353759766,2.402059555053711,2.793482542037964,0.0
2.282529354095459,2.4569954872131348,2.0905027389526367,2.2969253063201904,2.2286581993103027,1.643664836883545,2.154660224914551,2.145357370376587,0.0
1.3931316137313843,1.6953154802322388,2.699124336242676,3.0575010776519775,2.5825047492980957,2.951281785964966,2.5508804321289062,3.276296615600586,0.0
1.0364933013916016,2.289632797241211,3.565427303314209,1.1115906238555908,3.193185567855835,2.890455484390259,2.3916311264038086,2.997519016265869,0.0
2.2697863578796387,2.840972423553467,3.365302085876465,2.0864248275756836,2.7250709533691406,3.206998348236084,2.1497011184692383,2.2547411918640137,0.0
1.718602180480957,1.8317822217941284,3.4006800651550293,1.5389137268066406,2.6190731525421143,2.3649120330810547,1.7158771753311157,2.180061101913452,0.0
4.240057945251465,3.554171085357666,5.6297221183776855,2.823343515396118,4.72510290145874,5.634064197540283,3.3252811431884766,4.056783199310303,0.0
1.865074872970581,2.4807863235473633,2.9200854301452637,3.03458309173584,2.6015448570251465,3.7151260375976562,2.8628897666931152,2.7822208404541016,0.0
4.776978492736816,2.878584384918213,3.2219629287719727,1.8264269828796387,2.7409231662750244,3.2230515480041504,2.8097076416015625,2.609459400177002,0.0
1.4998186826705933,3.0542259216308594,3.7486696243286133,1.2158533334732056,2.8732573986053467,3.6525912284851074,3.336123466491699,2.6748688220977783,0.0
1.096680998802185,1.9837125539779663,3.256488800048828,1.2836593389511108,3.0017404556274414,3.115783214569092,2.729583263397217,3.625027656555176,0.0
2.7822463512420654,2.673396587371826,3.763469696044922,1.2285001277923584,3.3072664737701416,2.8572933673858643,2.6835265159606934,2.8545591831207275,0.0
1.0118902921676636,2.0658531188964844,4.185048580169678,3.261976957321167,3.1556248664855957,4.156970977783203,3.442882537841797,3.6870694160461426,0.0
2.321309804916382,2.8977184295654297,3.6841373443603516,2.692599296569824,3.516068935394287,3.6252126693725586,3.4887614250183105,3.450504779815674,0.0
2.2986598014831543,2.5515551567077637,2.2387044429779053,2.0767455101013184,2.827786684036255,2.971324920654297,3.1817569732666016,3.798137903213501,0.0
3.1690926551818848,2.650099277496338,1.8645832538604736,3.3528051376342773,2.235179901123047,1.8661365509033203,2.2978944778442383,2.492995500564575,0.0
2.207000255584717,2.1554136276245117,2.5254855155944824,1.8345870971679688,2.2585694789886475,2.2798807621002197,2.3497543334960938,2.408398151397705,0.0
3.3988049030303955,2.049004554748535,2.4769058227539062,1.8376346826553345,2.5234079360961914,2.6205766201019287,2.4199910163879395,2.7052719593048096,0.0
2.7845959663391113,3.1780734062194824,2.8907604217529297,2.7618846893310547,2.816983938217163,2.854912281036377,3.0160608291625977,2.891643524169922,0.0
3.0170514583587646,2.2843337059020996,2.410470485687256,1.751889705657959,2.401993751525879,2.7194910049438477,2.465649127960205,2.668854236602783,0.0
2.1043131351470947,2.1625356674194336,1.8203678131103516,1.7271413803100586,1.802293062210083,2.2306623458862305,1.9611369371414185,1.9492008686065674,0.0
3.7024285793304443,2.8278002738952637,1.4131982326507568,2.1785147190093994,1.9186744689941406,2.025585889816284,2.2030763626098633,1.9242477416992188,0.0
4.43911075592041,2.5485401153564453,2.5246706008911133,2.4313559532165527,2.2830519676208496,3.2143516540527344,2.683703899383545,2.8420987129211426,0.0
1.662331461906433,2.755434036254883,2.3849334716796875,3.157827377319336,2.204813241958618,3.0738372802734375,2.744515895843506,2.073479413986206,0.0
2.97403883934021,2.412977695465088,2.059462547302246,1.6144084930419922,3.0864310264587402,3.4451441764831543,2.354221820831299,4.226150989532471,0.0
2.999630928039551,2.58209228515625,2.2428956031799316,2.3542134761810303,2.62253737449646,2.8125815391540527,2.882828712463379,3.4946343898773193,0.0
2.625357151031494,2.047196388244629,2.549449920654297,1.0915173292160034,2.4883663654327393,2.7861669063568115,2.347573757171631,2.8574726581573486,0.0
3.3239665031433105,2.7199997901916504,3.4807982444763184,1.6410366296768188,2.83140230178833,3.0426430702209473,2.377544403076172,2.2736902236938477,0.0
4.9359235763549805,3.5057458877563477,4.774552822113037,1.5190534591674805,4.277491092681885,5.887478828430176,4.174199104309082,3.975750684738159,0.0
2.6920785903930664,3.0661497116088867,2.540106773376465,2.170806884765625,3.190748691558838,2.790433645248413,2.8859705924987793,3.3243627548217773,0.0
2.1263210773468018,3.709061622619629,3.643862724304199,3.064729690551758,3.7752890586853027,3.25252628326416,3.6511287689208984,3.6043200492858887,0.0
4.091889381408691,2.7494115829467773,3.729729652404785,1.8105093240737915,3.203500509262085,3.556107521057129,2.507369041442871,3.025139331817627,0.0
7.933766841888428,2.9653549194335938,3.6848325729370117,2.425020694732666,3.9978880882263184,4.159792423248291,4.23360013961792,4.31343412399292,0.0
6.855116844177246,2.3405590057373047,3.558122158050537,2.022244691848755,3.8024392127990723,3.9794559478759766,3.399549961090088,3.785816192626953,0.0
2.829728841781616,1.5745126008987427,2.50653076171875,1.2976354360580444,1.941236972808838,2.2692904472351074,2.255234718322754,2.421783208847046,0.0
2.8978500366210938,1.8948146104812622,2.901303291320801,1.4134284257888794,2.4838008880615234,2.5247232913970947,1.948159098625183,2.2489840984344482,0.0
2.3128933906555176,2.127312183380127,2.34519100189209,1.8933446407318115,2.346776008605957,2.4015984535217285,2.255307674407959,2.4097957611083984,0.0
2.783306360244751,2.722257137298584,2.595000743865967,3.117619752883911,2.5734360218048096,2.5760185718536377,2.38339900970459,2.4409291744232178,0.0
1.942281723022461,3.083244800567627,3.390626907348633,3.0510950088500977,3.323025703430176,3.760965347290039,3.662289619445801,3.177839517593384,0.0
1.4244824647903442,2.0495553016662598,2.6660842895507812,1.3282921314239502,2.721707820892334,2.8079159259796143,2.8474512100219727,2.820418119430542,0.0
2.122559070587158,2.632772922515869,3.4200291633605957,2.3490777015686035,2.6599764823913574,3.4797658920288086,3.290771007537842,3.1661360263824463,0.0
4.409468173980713,2.8391895294189453,3.7847886085510254,2.5279319286346436,3.285292148590088,3.6926393508911133,2.919172763824463,3.11452054977417,0.0
4.873396396636963,2.3288302421569824,2.616824150085449,2.3713977336883545,2.8319263458251953,2.9903831481933594,2.544290542602539,3.264939546585083,0.0
2.6119894981384277,2.0170984268188477,3.296750545501709,1.9859247207641602,2.470609664916992,3.365431785583496,2.8339786529541016,2.8329663276672363,0.0
1.8042125701904297,2.602999210357666,3.04154109954834,2.4994871616363525,3.201167345046997,2.75459885597229,2.542022228240967,3.277308464050293,0.0
4.171695232391357,2.725904941558838,2.548079013824463,1.1741193532943726,2.454270362854004,2.675684928894043,1.7071272134780884,2.125808000564575,0.0
1.9347288608551025,3.0064878463745117,2.993905544281006,2.78434681892395,3.4313511848449707,2.890353202819824,3.2075552940368652,3.0750584602355957,0.0
2.1627111434936523,2.8382763862609863,3.2507729530334473,3.3247785568237305,3.0564494132995605,2.9132518768310547,2.619129180908203,2.4411215782165527,0.0
3.439711809158325,3.1882810592651367,3.283323287963867,2.9603235721588135,2.98551082611084,3.815276622772217,2.6506147384643555,2.851097822189331,0.0
1.1602174043655396,1.6539267301559448,2.6624960899353027,1.685429573059082,2.7374958992004395,3.266765594482422,2.6533284187316895,3.632939577102661,0.0
1.6169979572296143,2.1670074462890625,3.4172353744506836,1.304701328277588,2.796968698501587,3.0885376930236816,2.762641429901123,2.9820125102996826,0.0
